Person Number,Sex,Race,Age,Undergraduate School Name,Undergraduate GPA,Undergraduate Major,Graduate School Name,Graduate GPA,Graduate Major,Activity1,Activity2,Activity3,Activity4,Activity5,Activity6,Activity7,Skill1,Skill2,Skill3,Skill4,Skill5,Is Employed
593,Female,Asian,26,University of California Santa Barbara,2.8,Aerospace Engineering,,,,Varsity Volleyball,Sorority,Electric Vehicles Club,Aviation Club,,,,Coding,C++,,,,0,
594,Female,Hispanic,38,Columbia University,3.7,Mathematics,Kyoto University,3.7,Physics,Varsity Women's Soccer,Varsity Volleyball,Aviation Club,Economics Club,Tau Beta Pi,Engineers without Borders,AIAA,Microsoft Word,Simulink,ROS,Coding,Prototyping,0,
595,Female,Black,31,Swiss Federal Institute of Technology in Zurich,3.5,Mechanical Engineering,,,,Varsity Women's Track & Field,Varsity Women's Soccer,Aviation Club,Economics Club,Rocket Club,Habitat for Humanity,,CAD,C++,Coding,Experimental Design,,0,
596,Female,Black,25,University of Wisconsin–Madison,3.4,Aerospace Engineering,,,,Varsity Field Hockey,Varsity Volleyball,Robotics Club,Hacking Club,Student Government,Engineers without Borders,,ROS,Experimental Design,CAD,LaTeX,,0,
597,Female,Asian,38,University of California San Francisco,3.3,Physics,,,,Varsity Field Hockey,Varsity Volleyball,Tau Beta Pi,Habitat for Humanity,ASME,,,Simulation,Experimental Design,ROS,,,0,
598,Female,White,37,University of Tokyo,3.2,Computer Engineering,,,,Varsity Women's Track & Field,Varsity Women's Soccer,Economics Club,AIAA,Engineers without Borders,Tau Beta Pi,,Simulation,CAD,Microsoft Word,Matlab,,0,
599,Female,White,37,Rockefeller University,3,Physics,,,,Varsity Women's Track & Field,Varsity Volleyball,ASME,AIAA,Aviation Club,,,CAD,Experimental Design,Prototyping,,,0,
600,Female,Other,26,University of Tokyo,3.5,Physics,University of Pennsylvania,3.5,Electrical Engineering,Society of Women Engineers,Sorority,Economics Club,Student Government,Electric Vehicles Club,Hacking Club,Engineers without Borders,Prototyping,Simulation,CAD,Microsoft Excel,Math,0,
601,Female,Unspecified,28,University of Michigan Ann Arbor,2.7,Electrical Engineering,,,,Varsity Women's Track & Field,Society of Women Engineers,Hacking Club,Electric Vehicles Club,,,,Microsoft Word,CAD,,,,0,
602,Female,Asian,27,Harvard University,3.6,Aerospace Engineering,Johns Hopkins University,3.7,Aerospace Engineering,Varsity Volleyball,Varsity Field Hockey,IEEE,Aviation Club,ASME,Ultimate Frisbee,Hacking Club,Communication,C++,ROS,CAD,Math,0,
603,Female,Black,28,University of Texas Southwestern Medical Center,2.9,Mechanical Engineering,,,,Varsity Women's Soccer,Society of Women Engineers,Electric Vehicles Club,ASME,,,,Python,Simulation,,,,0,
604,Female,Black,26,University of California San Diego,3.2,Physics,,,,Sorority,Varsity Field Hockey,Hacking Club,Robotics Club,Tau Beta Pi,Electric Vehicles Club,,Microsoft Excel,Robotics,C++,Prototyping,,0,
605,Female,Unspecified,29,University of Colorado Boulder,2.9,Aerospace Engineering,,,,Varsity Women's Track & Field,Varsity Women's Soccer,Hacking Club,Rocket Club,,,,Matlab,Simulink,,,,0,
606,Female,Black,35,Cornell University,3.4,Physics,,,,Varsity Women's Soccer,Varsity Volleyball,Robotics Club,ASME,Ultimate Frisbee,Economics Club,,Prototyping,Simulink,LaTeX,Robotics,,0,
607,Female,Hispanic,36,University of Colorado Boulder,2.8,Electrical Engineering,,,,Varsity Field Hockey,Society of Women Engineers,Habitat for Humanity,Electric Vehicles Club,,,,Simulation,Robotics,,,,0,
608,Female,Black,22,University of Tokyo,3.7,Computer Engineering,Princeton University,3.6,Mechanical Engineering,Varsity Volleyball,Varsity Women's Soccer,Robotics Club,Ultimate Frisbee,Tau Beta Pi,AIAA,Rocket Club,Math,Simulink,C++,Coding,CAD,0,
609,Female,Asian,36,University of Texas at Austin,3.1,Computer Engineering,,,,Varsity Volleyball,Varsity Women's Soccer,Rocket Club,Hacking Club,,,,ROS,Simulink,,,,0,
610,Female,Asian,22,University of North Carolina at Chapel Hill,2.9,Physics,,,,Varsity Women's Soccer,Varsity Women's Track & Field,ASME,AIAA,Robotics Club,,,C++,Coding,Prototyping,,,0,
611,Female,Black,24,University of Oxford,3.6,Electrical Engineering,University of Chicago,3.7,Electrical Engineering,Society of Women Engineers,Varsity Women's Soccer,Tau Beta Pi,Ultimate Frisbee,ASME,Electric Vehicles Club,Engineers without Borders,CAD,LaTeX,Presenting,Simulink,Microsoft Word,0,
612,Female,Asian,39,Imperial College London,3,Mathematics,,,,Sorority,Varsity Women's Track & Field,AIAA,Aviation Club,Tau Beta Pi,,,LaTeX,Experimental Design,Communication,,,0,
613,Female,Black,34,University College London,3,Electrical Engineering,,,,Varsity Field Hockey,Society of Women Engineers,Robotics Club,Aviation Club,IEEE,,,Matlab,Presenting,Simulation,,,0,
614,Female,Black,22,Rockefeller University,3.5,Physics,,,,Varsity Women's Soccer,Varsity Volleyball,Hacking Club,ASME,Engineers without Borders,Tau Beta Pi,,Experimental Design,Matlab,C++,Simulink,,0,
615,Female,Black,22,New York University,3.2,Mechanical Engineering,,,,Varsity Volleyball,Society of Women Engineers,Tau Beta Pi,Habitat for Humanity,Ultimate Frisbee,,,ROS,Simulation,Microsoft Excel,,,0,
616,Female,Other,31,University of Toronto,2.9,Electrical Engineering,,,,Varsity Field Hockey,Sorority,Student Government,Ultimate Frisbee,Electric Vehicles Club,,,Microsoft Excel,C++,Simulation,,,0,
617,Female,White,38,University of Pennsylvania,3.4,Mechanical Engineering,,,,Varsity Women's Soccer,Varsity Women's Track & Field,Economics Club,Habitat for Humanity,AIAA,IEEE,,Presenting,Robotics,Microsoft Excel,Math,,0,
618,Female,Unspecified,22,McGill University,3,Mathematics,,,,Society of Women Engineers,Sorority,Robotics Club,Aviation Club,,,,Presenting,Coding,,,,0,
619,Female,Unspecified,30,New York University,3.3,Mechanical Engineering,,,,Varsity Women's Track & Field,Society of Women Engineers,AIAA,IEEE,Engineers without Borders,Student Government,,Communication,ROS,CAD,Experimental Design,,0,
620,Female,Other,38,Hebrew University of Jerusalem,2.9,Mathematics,,,,Society of Women Engineers,Varsity Women's Soccer,Economics Club,IEEE,,,,Microsoft Word,Matlab,,,,0,
621,Female,White,33,Hebrew University of Jerusalem,3,Physics,,,,Varsity Field Hockey,Varsity Women's Track & Field,Student Government,Habitat for Humanity,,,,ROS,C++,,,,0,
622,Female,Unspecified,38,Johns Hopkins University,3.7,Electrical Engineering,Weizmann Institute of Science,3.5,Electrical Engineering,Varsity Field Hockey,Society of Women Engineers,ASME,Economics Club,Student Government,Robotics Club,Engineers without Borders,Coding,Matlab,CAD,Communication,Microsoft Excel,0,
623,Female,Hispanic,33,University of Texas Southwestern Medical Center,3.5,Mechanical Engineering,,,,Varsity Field Hockey,Varsity Women's Soccer,Student Government,Economics Club,Tau Beta Pi,Robotics Club,,Simulation,Robotics,Communication,LaTeX,,0,
624,Female,Unspecified,26,Stanford University,3.7,Computer Engineering,Cornell University,3.5,Aerospace Engineering,Varsity Field Hockey,Varsity Women's Soccer,Aviation Club,Robotics Club,Habitat for Humanity,Student Government,IEEE,Python,Math,Microsoft Excel,Presenting,Communication,0,
625,Female,Hispanic,28,Swiss Federal Institute of Technology in Zurich,3.6,Mechanical Engineering,Kyoto University,3.5,Mathematics,Varsity Field Hockey,Varsity Women's Soccer,Ultimate Frisbee,Engineers without Borders,Electric Vehicles Club,Student Government,Rocket Club,Prototyping,Simulation,ROS,Robotics,Coding,0,
626,Female,Hispanic,26,Columbia University,3.6,Electrical Engineering,Columbia University,3.6,Computer Engineering,Varsity Women's Track & Field,Varsity Volleyball,ASME,Electric Vehicles Club,Aviation Club,Student Government,Hacking Club,Matlab,Coding,Math,Simulation,LaTeX,0,
627,Female,Asian,34,Duke University,2.9,Mechanical Engineering,,,,Varsity Field Hockey,Varsity Women's Track & Field,ASME,IEEE,,,,LaTeX,Prototyping,,,,0,
628,Female,Black,37,University of Oxford,3.7,Physics,Massachusetts Institute of Technology,3.6,Mechanical Engineering,Varsity Women's Soccer,Sorority,Habitat for Humanity,Ultimate Frisbee,Engineers without Borders,Aviation Club,Economics Club,Robotics,Matlab,Microsoft Excel,CAD,Simulink,0,
629,Female,Unspecified,22,University of Texas Southwestern Medical Center,3.4,Mathematics,,,,Varsity Field Hockey,Varsity Women's Track & Field,Hacking Club,IEEE,Economics Club,AIAA,,C++,Communication,Python,Robotics,,0,
630,Female,White,33,University of Texas Southwestern Medical Center,3.5,Mechanical Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,Hacking Club,Student Government,Tau Beta Pi,IEEE,,Robotics,Prototyping,LaTeX,Microsoft Word,,0,
631,Female,Black,30,Washington University in St. Louis,2.9,Mathematics,,,,Varsity Field Hockey,Varsity Volleyball,Robotics Club,IEEE,Habitat for Humanity,,,Coding,Python,Microsoft Word,,,0,
632,Female,Hispanic,34,University of Illinois at Urbana–Champaign,3.1,Physics,,,,Sorority,Varsity Women's Track & Field,Student Government,Electric Vehicles Club,Robotics Club,,,Presenting,Python,LaTeX,,,0,
633,Female,Asian,22,Imperial College London,3.2,Computer Engineering,,,,Society of Women Engineers,Sorority,AIAA,IEEE,ASME,Electric Vehicles Club,,Simulation,ROS,Experimental Design,Prototyping,,0,
634,Female,Other,24,Cornell University,3.6,Computer Engineering,Johns Hopkins University,3.7,Mechanical Engineering,Varsity Field Hockey,Varsity Women's Soccer,Habitat for Humanity,Student Government,Robotics Club,IEEE,Engineers without Borders,Prototyping,Communication,Matlab,Robotics,Microsoft Word,0,
635,Female,Other,30,University of California Berkeley,3.7,Mechanical Engineering,Swiss Federal Institute of Technology in Zurich,3.7,Computer Engineering,Varsity Women's Soccer,Varsity Women's Track & Field,Electric Vehicles Club,Rocket Club,Aviation Club,Economics Club,Engineers without Borders,Math,Robotics,Matlab,Simulink,Python,0,
636,Female,Hispanic,38,University of North Carolina at Chapel Hill,2.6,Computer Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,Aviation Club,Student Government,,,,Presenting,Experimental Design,,,,0,
637,Female,Asian,23,University of California Irvine,2.7,Computer Engineering,,,,Varsity Field Hockey,Varsity Volleyball,ASME,Hacking Club,,,,Simulink,C++,,,,0,
638,Female,Hispanic,39,New York University,3.5,Electrical Engineering,,,,Varsity Field Hockey,Sorority,Student Government,Tau Beta Pi,Ultimate Frisbee,ASME,,CAD,Math,Microsoft Word,C++,,0,
639,Female,Hispanic,34,University of Illinois at Urbana–Champaign,3.1,Computer Engineering,,,,Varsity Women's Soccer,Varsity Volleyball,AIAA,Rocket Club,,,,Presenting,Communication,,,,0,
640,Female,Unspecified,32,Washington University in St. Louis,2.8,Aerospace Engineering,,,,Varsity Volleyball,Varsity Field Hockey,ASME,Aviation Club,,,,ROS,Python,,,,0,
641,Female,Hispanic,34,University of Southern California,2.7,Mathematics,,,,Varsity Women's Track & Field,Varsity Field Hockey,Economics Club,ASME,,,,Communication,Matlab,,,,0,
642,Female,Hispanic,36,University of Wisconsin–Madison,2.9,Mathematics,,,,Varsity Volleyball,Varsity Field Hockey,IEEE,Electric Vehicles Club,Rocket Club,,,Coding,Communication,Microsoft Word,,,0,
643,Female,Asian,37,Cornell University,3.3,Mathematics,,,,Varsity Volleyball,Varsity Field Hockey,Student Government,Engineers without Borders,IEEE,ASME,,Presenting,Math,Simulink,Python,,0,
644,Female,Black,26,University of Cambridge,3.5,Mathematics,University of California Berkeley,3.6,Electrical Engineering,Varsity Volleyball,Varsity Women's Soccer,Habitat for Humanity,Robotics Club,Ultimate Frisbee,ASME,Electric Vehicles Club,Prototyping,Simulink,C++,Matlab,Robotics,0,
645,Female,Hispanic,29,University of California Los Angeles,3.6,Mechanical Engineering,University of Oxford,3.7,Physics,Varsity Volleyball,Varsity Field Hockey,ASME,Habitat for Humanity,Hacking Club,Ultimate Frisbee,Rocket Club,Microsoft Excel,Coding,Simulation,Presenting,Matlab,0,
646,Female,Asian,37,University of California Santa Barbara,2.8,Aerospace Engineering,,,,Varsity Field Hockey,Sorority,ASME,Ultimate Frisbee,,,,Presenting,Communication,,,,0,
647,Female,White,39,University of Washington - Seattle,2.9,Mechanical Engineering,,,,Society of Women Engineers,Varsity Volleyball,Student Government,Tau Beta Pi,Hacking Club,,,Microsoft Excel,Presenting,Robotics,,,0,
648,Female,Hispanic,24,University of Michigan Ann Arbor,2.9,Computer Engineering,,,,Sorority,Varsity Volleyball,Tau Beta Pi,Hacking Club,Rocket Club,,,Microsoft Excel,Prototyping,Microsoft Word,,,0,
649,Female,White,37,University of California San Diego,2.6,Electrical Engineering,,,,Varsity Women's Track & Field,Varsity Volleyball,IEEE,Ultimate Frisbee,,,,Experimental Design,Presenting,,,,0,
650,Female,Unspecified,26,University of North Carolina at Chapel Hill,3,Computer Engineering,,,,Sorority,Society of Women Engineers,Hacking Club,Economics Club,Aviation Club,,,Matlab,Simulation,Prototyping,,,0,
651,Female,Black,39,Imperial College London,3.4,Aerospace Engineering,,,,Varsity Volleyball,Varsity Women's Track & Field,AIAA,Robotics Club,Student Government,Hacking Club,,Simulation,ROS,Microsoft Excel,Microsoft Word,,0,
652,Female,Black,37,Johns Hopkins University,3.3,Mechanical Engineering,,,,Sorority,Varsity Volleyball,Habitat for Humanity,Economics Club,Robotics Club,Rocket Club,,Experimental Design,Prototyping,Communication,Presenting,,0,
653,Female,White,39,Cornell University,3.6,Mechanical Engineering,University of Tokyo,3.5,Electrical Engineering,Sorority,Varsity Women's Track & Field,Engineers without Borders,Aviation Club,ASME,Hacking Club,AIAA,ROS,Microsoft Excel,Matlab,C++,Math,0,
654,Female,Other,26,Duke University,2.9,Mechanical Engineering,,,,Varsity Field Hockey,Varsity Women's Soccer,ASME,Tau Beta Pi,IEEE,,,Prototyping,Microsoft Word,Simulink,,,0,
655,Female,Asian,36,University of Texas Southwestern Medical Center,3.3,Mathematics,,,,Varsity Women's Track & Field,Varsity Women's Soccer,AIAA,Habitat for Humanity,Ultimate Frisbee,,,Experimental Design,Microsoft Word,Robotics,,,0,
656,Female,Black,25,New York University,3.3,Electrical Engineering,,,,Varsity Women's Track & Field,Varsity Volleyball,Engineers without Borders,AIAA,ASME,Economics Club,,Experimental Design,Simulink,Microsoft Excel,Prototyping,,0,
657,Female,White,33,University of Michigan Ann Arbor,3,Aerospace Engineering,,,,Varsity Women's Soccer,Society of Women Engineers,AIAA,Aviation Club,Rocket Club,,,CAD,Math,Robotics,,,0,
658,Female,Hispanic,30,University of Wisconsin–Madison,3.2,Mechanical Engineering,,,,Varsity Women's Track & Field,Sorority,Hacking Club,Robotics Club,Engineers without Borders,,,Simulation,Prototyping,LaTeX,,,0,
659,Female,Unspecified,39,Northwestern University,3.1,Mathematics,,,,Varsity Women's Track & Field,Varsity Field Hockey,Tau Beta Pi,Robotics Club,AIAA,,,Simulink,Robotics,CAD,,,0,
660,Female,Hispanic,37,University of Texas Southwestern Medical Center,3.1,Physics,,,,Sorority,Varsity Field Hockey,ASME,Ultimate Frisbee,Rocket Club,,,Microsoft Excel,Robotics,Coding,,,0,
661,Female,Black,32,University of Tokyo,3.5,Physics,University of Chicago,3.7,Computer Engineering,Society of Women Engineers,Sorority,Hacking Club,Economics Club,Rocket Club,Habitat for Humanity,IEEE,Robotics,Microsoft Excel,Math,ROS,Microsoft Word,0,
662,Female,Unspecified,26,Hebrew University of Jerusalem,2.9,Aerospace Engineering,,,,Society of Women Engineers,Sorority,Electric Vehicles Club,Student Government,Rocket Club,,,Simulation,Prototyping,Presenting,,,0,
663,Female,Black,39,University of California Berkeley,3.4,Mathematics,,,,Varsity Field Hockey,Society of Women Engineers,Aviation Club,Electric Vehicles Club,Student Government,Engineers without Borders,,C++,Simulation,Microsoft Word,Math,,0,
664,Female,Black,32,Cornell University,3.5,Electrical Engineering,,,,Varsity Field Hockey,Society of Women Engineers,Engineers without Borders,Student Government,Ultimate Frisbee,Aviation Club,,Matlab,Coding,LaTeX,Experimental Design,,0,
665,Female,Hispanic,30,Duke University,3.2,Electrical Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,AIAA,Rocket Club,Electric Vehicles Club,,,Simulation,Microsoft Word,Robotics,,,0,
666,Female,Hispanic,36,Kyoto University,3.5,Aerospace Engineering,,,,Varsity Field Hockey,Varsity Women's Track & Field,Robotics Club,IEEE,Student Government,Ultimate Frisbee,,Prototyping,ROS,Coding,Experimental Design,,0,
667,Female,Black,30,Weizmann Institute of Science,3.2,Aerospace Engineering,,,,Varsity Volleyball,Sorority,AIAA,Engineers without Borders,Electric Vehicles Club,Economics Club,,LaTeX,Microsoft Excel,Communication,ROS,,0,
668,Female,Other,34,Cornell University,3.3,Mathematics,,,,Sorority,Society of Women Engineers,Ultimate Frisbee,IEEE,Engineers without Borders,Habitat for Humanity,,Microsoft Word,Simulink,C++,Experimental Design,,0,
669,Female,Black,22,University of Texas at Austin,3,Mechanical Engineering,,,,Society of Women Engineers,Varsity Volleyball,Electric Vehicles Club,IEEE,Ultimate Frisbee,,,Coding,Simulink,Matlab,,,0,
670,Female,Other,27,University of California San Diego,3.4,Mathematics,,,,Society of Women Engineers,Sorority,Hacking Club,Habitat for Humanity,Engineers without Borders,Aviation Club,,Simulink,Communication,LaTeX,Prototyping,,0,
671,Female,Asian,31,Cornell University,3.5,Aerospace Engineering,,,,Sorority,Society of Women Engineers,Economics Club,Tau Beta Pi,Robotics Club,Hacking Club,,Prototyping,Presenting,Simulation,CAD,,0,
672,Female,Other,34,University College London,2.9,Electrical Engineering,,,,Varsity Field Hockey,Society of Women Engineers,Habitat for Humanity,ASME,Aviation Club,,,Prototyping,CAD,Microsoft Excel,,,0,
673,Female,Asian,35,University College London,3.3,Aerospace Engineering,,,,Varsity Field Hockey,Varsity Women's Soccer,Habitat for Humanity,AIAA,IEEE,,,C++,Robotics,ROS,,,0,
