Person Number,Sex,Race,Age,Undergraduate School Name,Undergraduate GPA,Undergraduate Major,Graduate School Name,Graduate GPA,Graduate Major,Activity1,Activity2,Activity3,Activity4,Activity5,Activity6,Activity7,Skill1,Skill2,Skill3,Skill4,Skill5,Is Employed
2681,Female,Hispanic,22,University of Texas Southwestern Medical Center,3.2,Mechanical Engineering,,,,Varsity Volleyball,Varsity Women's Track & Field,Economics Club,AIAA,Tau Beta Pi,Aviation Club,,LaTeX,Experimental Design,Simulation,C++,,0,
2682,Female,Other,26,University of Utah,2.9,Aerospace Engineering,,,,Varsity Women's Soccer,Society of Women Engineers,Electric Vehicles Club,Student Government,,,,Presenting,Experimental Design,,,,0,
2683,Female,Unspecified,30,University of Utah,3.1,Computer Engineering,,,,Sorority,Society of Women Engineers,Engineers without Borders,Ultimate Frisbee,Rocket Club,,,Microsoft Excel,Experimental Design,Presenting,,,0,
2684,Female,Asian,35,University of Texas Southwestern Medical Center,2.6,Mathematics,,,,Varsity Women's Track & Field,Society of Women Engineers,Engineers without Borders,Electric Vehicles Club,,,,LaTeX,Simulation,,,,0,
2685,Female,White,32,Rockefeller University,2.6,Physics,,,,Society of Women Engineers,Varsity Field Hockey,Hacking Club,Robotics Club,,,,Math,ROS,,,,0,
2686,Female,Unspecified,39,University of Washington - Seattle,3.3,Aerospace Engineering,,,,Sorority,Varsity Volleyball,Ultimate Frisbee,Engineers without Borders,Habitat for Humanity,,,Simulink,Python,Microsoft Word,,,0,
2687,Female,Asian,26,University of Tokyo,3.5,Aerospace Engineering,,,,Varsity Women's Track & Field,Varsity Field Hockey,Habitat for Humanity,AIAA,IEEE,Student Government,,Prototyping,CAD,C++,Python,,0,
2688,Female,Unspecified,28,Johns Hopkins University,3.6,Mechanical Engineering,Stanford University,3.5,Computer Engineering,Varsity Volleyball,Varsity Field Hockey,Habitat for Humanity,Ultimate Frisbee,Economics Club,Student Government,ASME,Presenting,Matlab,Simulation,Microsoft Word,Communication,0,
2689,Female,Hispanic,28,Carnegie Mellon University,2.7,Mechanical Engineering,,,,Varsity Women's Soccer,Sorority,Aviation Club,Economics Club,,,,Microsoft Word,Microsoft Excel,,,,0,
2690,Female,White,38,Stanford University,3.7,Mechanical Engineering,Johns Hopkins University,3.5,Electrical Engineering,Varsity Field Hockey,Sorority,Tau Beta Pi,Habitat for Humanity,Engineers without Borders,Electric Vehicles Club,Robotics Club,Experimental Design,Communication,Prototyping,Microsoft Word,Robotics,0,
2691,Female,Unspecified,29,University of Illinois at Urbana–Champaign,3.4,Mathematics,,,,Sorority,Varsity Volleyball,AIAA,IEEE,Tau Beta Pi,Engineers without Borders,,Robotics,Coding,C++,Presenting,,0,
2692,Female,Unspecified,31,University of California San Francisco,3,Mathematics,,,,Society of Women Engineers,Varsity Field Hockey,Economics Club,Engineers without Borders,,,,Matlab,Simulation,,,,0,
2693,Female,Hispanic,32,University of Chicago,3.5,Aerospace Engineering,,,,Varsity Volleyball,Sorority,Hacking Club,Rocket Club,Student Government,Engineers without Borders,,Microsoft Excel,Microsoft Word,Presenting,C++,,0,
2694,Female,Hispanic,37,Swiss Federal Institute of Technology in Zurich,3.5,Mathematics,University of Cambridge,3.5,Computer Engineering,Varsity Field Hockey,Varsity Volleyball,IEEE,Robotics Club,Engineers without Borders,Economics Club,Electric Vehicles Club,Math,Simulink,Microsoft Word,CAD,Python,0,
2695,Female,White,32,University of California Los Angeles,3.5,Computer Engineering,,,,Varsity Volleyball,Sorority,ASME,Economics Club,Engineers without Borders,IEEE,,Microsoft Word,LaTeX,Robotics,Microsoft Excel,,0,
2696,Female,White,22,University of California Davis,2.9,Mathematics,,,,Varsity Women's Track & Field,Varsity Volleyball,Robotics Club,AIAA,,,,Coding,ROS,,,,0,
2697,Female,Unspecified,34,University College London,2.9,Aerospace Engineering,,,,Sorority,Society of Women Engineers,IEEE,Hacking Club,Tau Beta Pi,,,Prototyping,Robotics,Experimental Design,,,0,
2698,Female,Black,24,University of California Los Angeles,3.3,Aerospace Engineering,,,,Varsity Women's Track & Field,Varsity Field Hockey,AIAA,IEEE,Electric Vehicles Club,ASME,,Coding,Robotics,C++,Matlab,,0,
2699,Female,White,36,University of Texas at Austin,2.6,Aerospace Engineering,,,,Varsity Volleyball,Society of Women Engineers,Tau Beta Pi,Economics Club,,,,ROS,Experimental Design,,,,0,
2700,Female,Other,22,University of Wisconsin–Madison,3.3,Aerospace Engineering,,,,Varsity Field Hockey,Varsity Women's Track & Field,IEEE,Economics Club,ASME,,,LaTeX,Matlab,Experimental Design,,,0,
2701,Female,White,30,Duke University,3.4,Mechanical Engineering,,,,Varsity Field Hockey,Sorority,Student Government,AIAA,Aviation Club,Engineers without Borders,,Matlab,Robotics,Simulation,Coding,,0,
2702,Female,Hispanic,24,Stanford University,3.7,Electrical Engineering,University of Tokyo,3.6,Physics,Varsity Volleyball,Varsity Women's Track & Field,Aviation Club,AIAA,Ultimate Frisbee,Habitat for Humanity,Tau Beta Pi,Coding,Microsoft Word,Experimental Design,Simulation,Matlab,0,
2703,Female,Hispanic,37,Weizmann Institute of Science,3.2,Computer Engineering,,,,Varsity Women's Soccer,Society of Women Engineers,IEEE,Hacking Club,Electric Vehicles Club,AIAA,,CAD,Experimental Design,C++,Matlab,,0,
2704,Female,Black,22,Washington University in St. Louis,2.9,Physics,,,,Varsity Women's Track & Field,Society of Women Engineers,Rocket Club,Economics Club,Student Government,,,Math,ROS,Microsoft Word,,,0,
2705,Female,Asian,36,University of Pennsylvania,3.7,Physics,University of California Los Angeles,3.7,Aerospace Engineering,Society of Women Engineers,Varsity Women's Soccer,Hacking Club,Ultimate Frisbee,Habitat for Humanity,Economics Club,Rocket Club,ROS,Experimental Design,LaTeX,Presenting,Communication,0,
2706,Female,Asian,35,University College London,3,Mechanical Engineering,,,,Society of Women Engineers,Varsity Women's Track & Field,Engineers without Borders,Ultimate Frisbee,,,,Communication,Python,,,,0,
2707,Female,Hispanic,36,University of Washington - Seattle,3.1,Computer Engineering,,,,Varsity Volleyball,Varsity Women's Soccer,Robotics Club,AIAA,Student Government,,,Simulation,Python,Math,,,0,
2708,Female,Black,22,University of California Irvine,2.7,Electrical Engineering,,,,Varsity Field Hockey,Society of Women Engineers,Tau Beta Pi,Hacking Club,,,,ROS,Robotics,,,,0,
2709,Female,Black,38,Swiss Federal Institute of Technology in Zurich,3.6,Aerospace Engineering,Massachusetts Institute of Technology,3.7,Computer Engineering,Varsity Volleyball,Sorority,Student Government,ASME,Robotics Club,AIAA,Ultimate Frisbee,LaTeX,Simulation,C++,ROS,Coding,0,
2710,Female,Hispanic,22,Rockefeller University,3.2,Electrical Engineering,,,,Sorority,Society of Women Engineers,IEEE,Aviation Club,Rocket Club,,,Simulation,Simulink,Python,,,0,
2711,Female,Hispanic,25,Princeton University,3.6,Computer Engineering,University of California Berkeley,3.6,Mechanical Engineering,Varsity Field Hockey,Varsity Women's Track & Field,Engineers without Borders,ASME,IEEE,Tau Beta Pi,Ultimate Frisbee,Simulink,Prototyping,Experimental Design,Math,Simulation,0,
2712,Female,White,26,Rockefeller University,3,Mathematics,,,,Sorority,Varsity Field Hockey,Robotics Club,Aviation Club,,,,Simulink,Experimental Design,,,,0,
2713,Female,Other,39,University of Illinois at Urbana–Champaign,3.4,Physics,,,,Society of Women Engineers,Varsity Volleyball,IEEE,Student Government,AIAA,Robotics Club,,Simulation,Communication,Coding,Python,,0,
2714,Female,Black,26,University of Tokyo,3.6,Aerospace Engineering,Massachusetts Institute of Technology,3.6,Electrical Engineering,Varsity Field Hockey,Varsity Women's Track & Field,Robotics Club,Electric Vehicles Club,Ultimate Frisbee,Habitat for Humanity,AIAA,Prototyping,Simulink,Communication,Microsoft Excel,Experimental Design,0,
2715,Female,Asian,30,University of Texas Southwestern Medical Center,3,Mechanical Engineering,,,,Varsity Volleyball,Varsity Women's Track & Field,Robotics Club,Aviation Club,Student Government,,,Python,Communication,Simulink,,,0,
2716,Female,Hispanic,37,University of California Santa Barbara,3.1,Electrical Engineering,,,,Varsity Women's Track & Field,Varsity Volleyball,AIAA,Economics Club,,,,Simulink,Experimental Design,,,,0,
2717,Female,Black,38,University of California San Francisco,2.9,Mathematics,,,,Varsity Women's Soccer,Society of Women Engineers,Ultimate Frisbee,AIAA,,,,Coding,Experimental Design,,,,0,
2718,Female,Black,24,University of California San Diego,3.5,Mechanical Engineering,,,,Varsity Field Hockey,Varsity Women's Track & Field,Rocket Club,ASME,AIAA,Tau Beta Pi,,Communication,Simulink,Simulation,Robotics,,0,
2719,Female,Asian,31,Johns Hopkins University,3.7,Electrical Engineering,University of Tokyo,3.6,Computer Engineering,Varsity Field Hockey,Sorority,IEEE,Rocket Club,Electric Vehicles Club,Student Government,Hacking Club,C++,Matlab,Robotics,Simulink,Communication,0,
2720,Female,Other,29,New York University,3.2,Mathematics,,,,Varsity Field Hockey,Society of Women Engineers,Habitat for Humanity,Economics Club,Tau Beta Pi,Rocket Club,,Math,Simulink,Robotics,CAD,,0,
2721,Female,Asian,25,University of Utah,3.1,Computer Engineering,,,,Sorority,Varsity Volleyball,Ultimate Frisbee,Robotics Club,,,,Experimental Design,Matlab,,,,0,
2722,Female,Other,36,Hebrew University of Jerusalem,3.3,Aerospace Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,ASME,Student Government,Ultimate Frisbee,Economics Club,,Microsoft Excel,Math,Simulation,LaTeX,,0,
2723,Female,White,29,University of California San Diego,3.4,Electrical Engineering,,,,Society of Women Engineers,Varsity Volleyball,Tau Beta Pi,Hacking Club,Robotics Club,AIAA,,Math,Presenting,Coding,ROS,,0,
2724,Female,White,27,University of Texas Southwestern Medical Center,3.4,Physics,,,,Varsity Women's Soccer,Society of Women Engineers,Rocket Club,Robotics Club,Habitat for Humanity,AIAA,,Communication,ROS,LaTeX,Microsoft Excel,,0,
2725,Female,Unspecified,32,University of Wisconsin–Madison,3.5,Physics,,,,Varsity Women's Soccer,Society of Women Engineers,AIAA,Habitat for Humanity,Engineers without Borders,Electric Vehicles Club,,Robotics,C++,CAD,Python,,0,
2726,Female,Hispanic,27,Washington University in St. Louis,2.8,Mathematics,,,,Sorority,Varsity Volleyball,ASME,Electric Vehicles Club,,,,C++,Microsoft Word,,,,0,
2727,Female,Asian,29,University of California Los Angeles,3.5,Electrical Engineering,University of Oxford,3.6,Mathematics,Varsity Field Hockey,Varsity Women's Track & Field,Habitat for Humanity,Electric Vehicles Club,Hacking Club,Rocket Club,Robotics Club,Prototyping,Python,Experimental Design,Communication,Simulation,0,
2728,Female,Asian,28,Weizmann Institute of Science,3.6,Aerospace Engineering,University of Tokyo,3.6,Physics,Varsity Women's Track & Field,Varsity Volleyball,Tau Beta Pi,IEEE,Economics Club,Robotics Club,Habitat for Humanity,Experimental Design,Presenting,Math,Microsoft Word,Microsoft Excel,0,
2729,Female,Unspecified,35,University of California San Diego,3.2,Mathematics,,,,Varsity Volleyball,Sorority,Student Government,Habitat for Humanity,IEEE,Hacking Club,,Coding,Matlab,C++,Python,,0,
2730,Female,Unspecified,38,University of Texas Southwestern Medical Center,3.2,Mathematics,,,,Varsity Volleyball,Varsity Women's Soccer,IEEE,ASME,Ultimate Frisbee,,,ROS,Communication,Robotics,,,0,
2731,Female,Other,38,University of Michigan Ann Arbor,2.9,Electrical Engineering,,,,Varsity Volleyball,Sorority,Rocket Club,Aviation Club,Economics Club,,,Experimental Design,Communication,Coding,,,0,
2732,Female,Hispanic,25,University of Texas Southwestern Medical Center,2.8,Aerospace Engineering,,,,Sorority,Varsity Field Hockey,Economics Club,Aviation Club,,,,Prototyping,Microsoft Excel,,,,0,
2733,Female,Hispanic,33,University of Wisconsin–Madison,2.7,Aerospace Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,AIAA,Robotics Club,,,,LaTeX,ROS,,,,0,
2734,Female,Hispanic,23,University of California Berkeley,3.5,Mechanical Engineering,Columbia University,3.6,Aerospace Engineering,Varsity Women's Soccer,Society of Women Engineers,Aviation Club,Hacking Club,Robotics Club,Rocket Club,Economics Club,Math,C++,Experimental Design,ROS,Microsoft Word,0,
2735,Female,Asian,36,University of California Irvine,2.6,Physics,,,,Varsity Women's Soccer,Varsity Volleyball,ASME,Student Government,,,,CAD,Simulink,,,,0,
2736,Female,Other,39,Johns Hopkins University,3.3,Physics,,,,Varsity Women's Soccer,Varsity Women's Track & Field,Tau Beta Pi,Aviation Club,AIAA,Ultimate Frisbee,,Simulink,Math,ROS,Microsoft Excel,,0,
2737,Female,Hispanic,25,University of Texas Southwestern Medical Center,2.8,Electrical Engineering,,,,Sorority,Varsity Women's Track & Field,Tau Beta Pi,Hacking Club,,,,Microsoft Excel,Matlab,,,,0,
2738,Female,Unspecified,30,McGill University,2.9,Computer Engineering,,,,Varsity Women's Soccer,Varsity Field Hockey,AIAA,Engineers without Borders,,,,Python,Experimental Design,,,,0,
2739,Female,Unspecified,27,Johns Hopkins University,3.2,Mechanical Engineering,,,,Varsity Women's Soccer,Sorority,Student Government,IEEE,Engineers without Borders,Rocket Club,,Microsoft Word,C++,ROS,Communication,,0,
2740,Female,White,34,University College London,3.3,Physics,,,,Varsity Volleyball,Sorority,Engineers without Borders,Habitat for Humanity,Electric Vehicles Club,,,Simulink,Python,Robotics,,,0,
2741,Female,Black,25,University of Minnesota Twin Cities,3.1,Aerospace Engineering,,,,Varsity Field Hockey,Varsity Volleyball,Hacking Club,Rocket Club,,,,Python,Coding,,,,0,
2742,Female,Hispanic,39,University of Texas at Austin,2.9,Aerospace Engineering,,,,Varsity Volleyball,Varsity Women's Track & Field,Electric Vehicles Club,Habitat for Humanity,Engineers without Borders,,,Microsoft Excel,Math,Matlab,,,0,
2743,Female,Asian,27,Massachusetts Institute of Technology,3.6,Mechanical Engineering,University of Chicago,3.5,Aerospace Engineering,Varsity Volleyball,Varsity Field Hockey,Robotics Club,ASME,Student Government,Habitat for Humanity,AIAA,Microsoft Excel,Presenting,Matlab,Math,Microsoft Word,0,
2744,Female,Other,29,University of Oxford,3.5,Mechanical Engineering,University of Oxford,3.7,Mechanical Engineering,Varsity Women's Soccer,Varsity Field Hockey,ASME,Robotics Club,Habitat for Humanity,Tau Beta Pi,Electric Vehicles Club,ROS,Prototyping,Simulink,Microsoft Word,Presenting,0,
2745,Female,Black,38,Cornell University,3.5,Mechanical Engineering,,,,Varsity Volleyball,Varsity Field Hockey,Economics Club,Electric Vehicles Club,Tau Beta Pi,Aviation Club,,LaTeX,ROS,Microsoft Word,Coding,,0,
2746,Female,Hispanic,30,University of California Los Angeles,3.6,Computer Engineering,Yale University,3.6,Physics,Varsity Field Hockey,Varsity Women's Track & Field,Tau Beta Pi,Hacking Club,Aviation Club,AIAA,Engineers without Borders,Prototyping,Matlab,ROS,Python,Microsoft Word,0,
2747,Female,Asian,23,Rockefeller University,2.9,Computer Engineering,,,,Sorority,Varsity Women's Track & Field,Ultimate Frisbee,Tau Beta Pi,Engineers without Borders,,,Simulink,Matlab,Math,,,0,
2748,Female,Black,31,Columbia University,3.6,Electrical Engineering,Swiss Federal Institute of Technology in Zurich,3.5,Physics,Sorority,Varsity Women's Soccer,ASME,Tau Beta Pi,Engineers without Borders,IEEE,Hacking Club,Presenting,Microsoft Word,Math,Communication,Robotics,0,
2749,Female,Asian,39,University of Paris-Sud,3.1,Computer Engineering,,,,Varsity Field Hockey,Varsity Volleyball,Rocket Club,IEEE,,,,Microsoft Word,ROS,,,,0,
2750,Female,Hispanic,27,Duke University,3.1,Mechanical Engineering,,,,Varsity Volleyball,Varsity Women's Track & Field,Electric Vehicles Club,Habitat for Humanity,ASME,,,Experimental Design,Simulation,Matlab,,,0,
2751,Female,Unspecified,35,University of North Carolina at Chapel Hill,2.9,Computer Engineering,,,,Varsity Women's Track & Field,Varsity Field Hockey,Electric Vehicles Club,AIAA,,,,Matlab,Math,,,,0,
2752,Female,Asian,37,Northwestern University,3.3,Physics,,,,Society of Women Engineers,Varsity Volleyball,Engineers without Borders,ASME,Tau Beta Pi,,,Experimental Design,CAD,C++,,,0,
2753,Female,Hispanic,32,New York University,3.3,Aerospace Engineering,,,,Sorority,Society of Women Engineers,AIAA,Ultimate Frisbee,Robotics Club,,,Robotics,Simulation,Microsoft Word,,,0,
2754,Female,Other,38,Hebrew University of Jerusalem,3,Computer Engineering,,,,Varsity Women's Soccer,Society of Women Engineers,Robotics Club,IEEE,Aviation Club,,,Microsoft Excel,Presenting,Communication,,,0,
2755,Female,Unspecified,27,Duke University,3.5,Mathematics,,,,Varsity Women's Track & Field,Sorority,Robotics Club,Ultimate Frisbee,Rocket Club,AIAA,,Simulation,Python,CAD,LaTeX,,0,
2756,Female,Black,32,Columbia University,3.5,Mechanical Engineering,Swiss Federal Institute of Technology in Zurich,3.5,Aerospace Engineering,Varsity Women's Track & Field,Varsity Field Hockey,Robotics Club,Ultimate Frisbee,IEEE,Aviation Club,Engineers without Borders,Simulink,Coding,Presenting,ROS,Python,0,
2757,Female,Other,22,Massachusetts Institute of Technology,3.6,Physics,Kyoto University,3.7,Electrical Engineering,Varsity Volleyball,Varsity Women's Soccer,Student Government,Hacking Club,Economics Club,ASME,Habitat for Humanity,Python,Coding,Presenting,Communication,Simulink,0,
2758,Female,Other,24,University of Illinois at Urbana–Champaign,3.4,Electrical Engineering,,,,Varsity Field Hockey,Varsity Volleyball,Electric Vehicles Club,Habitat for Humanity,Hacking Club,AIAA,,Simulation,Matlab,ROS,Microsoft Word,,0,
2759,Female,Hispanic,32,Northwestern University,3.2,Computer Engineering,,,,Varsity Volleyball,Varsity Field Hockey,AIAA,Aviation Club,Habitat for Humanity,,,Presenting,Microsoft Word,Microsoft Excel,,,0,
2760,Female,Black,30,New York University,3.2,Computer Engineering,,,,Sorority,Varsity Field Hockey,Robotics Club,Hacking Club,IEEE,Habitat for Humanity,,Python,C++,CAD,Microsoft Excel,,0,
